Date,cad_oas,us_hy_oas,us_ig_oas,tsx,vix,us_3m_10y,us_growth_surprises,us_inflation_surprises,us_lei_yoy,us_hard_data_surprises,us_equity_revisions,us_economic_regime,cad_ig_er_index,us_hy_er_index,us_ig_er_index,spx_1bf_eps,spx_1bf_sales,tsx_1bf_eps,tsx_1bf_sales
7/31/2020,137.7762,487.3467,131.6187,16169.21,24.46,109.362,1.30457,-0.5564,-5.5,0.3977,0.18,1,121.5347851,179.4853811,112.7815966,148.6688,1376.8026,838.5647,8862.7006
8/31/2020,130.1023,482.2354,128.9613,16514.44,26.41,136.564,1.79882,0.22289,-4.6,0.5406,0.09,1,122.1726028,181.8017904,112.9081265,152.6458,1385.4257,890.7872,8962.7772
9/30/2020,136.5146,521.2457,135.7517,16121.38,26.37,135.349,1.91912,0.65574,-3.8,0.4866,0.17,1,121.5624151,179.742561,112.4061119,156.0552,1393.7678,924.8057,8938.8322
10/30/2020,136.2435,503.692,125.0298,15580.64,38.02,156.758,2.03835,0.96352,-3.8,0.4259,0.23,1,121.5170952,181.4028392,113.6913577,160.4319,1410.7143,968.6314,8977.2064
10/31/2020,136.2435,503.692,125.0298,15580.64,38.02,156.758,2.03835,0.96352,-2.8,0.4259,0.23,1,121.5170952,181.4028392,113.6913577,160.4319,1410.7143,968.6314,8977.2064
11/30/2020,117.012,413.9627,104.3097,17190.25,20.57,148.595,1.94034,0.96847,-2.1,0.2606,0.26,1,123.5143992,188.6672658,116.5768428,165.06,1425.2434,994.3101,9384.93
12/31/2020,110.1053,359.3229,95.7774,17433.36,22.75,155.737,1.70958,1.02592,-1.2,-0.1202,0.28,1,124.4160257,192.4207704,117.5834463,166.3166,1420.5963,1034.621,9375.8463
1/29/2021,104.187,360.8526,96.0424,17337.03,33.09,177.333,1.65841,1.49999,-1.2,0.0418,0.24,1,125.0555228,193.622134,117.6186485,173.2431,1438.7499,1058.1729,9337.2863
1/31/2021,104.187,360.8526,96.0424,17337.03,33.09,177.333,1.65841,1.49999,-0.8,0.0418,0.24,1,125.0555228,193.622134,117.6186485,173.2431,1438.7499,1058.1729,9337.2863
2/26/2021,101.324,324.8435,89.3321,18060.26,27.95,210.816,2.04364,2.14802,-0.8,0.2859,0.16,1,125.6031375,195.8289559,118.3776719,177.3584,1458.7054,1122.02,9380.735
2/28/2021,101.324,324.8435,89.3321,18060.26,27.95,210.816,2.04364,2.14802,-0.8,0.2859,0.16,0.99,125.6031375,195.8289559,118.3776719,177.3584,1458.7054,1122.02,9380.735
3/31/2021,107.4379,308.1801,90.1481,18700.67,19.4,239.029,1.39351,1.70547,5.2,-0.0475,0.19,1,125.2581629,197.4215649,118.6972273,181.4557,1471.2797,1164.6665,9346.2886
4/30/2021,107.3294,289.8321,87.8353,19108.33,18.61,227.61,1.62688,2.10898,12.5,0.118,0.42,1,125.3637909,198.7969886,118.8552982,192.8953,1499.1474,1184.2084,9396.4512
5/31/2021,105.5987,293.5986,83.1463,19730.99,16.76,226.469,1.20069,3.27543,11.2,-0.1179,0.27,1,125.569208,198.9646813,119.3908415,198.0875,1521.7299,1230.4923,9456.9765
6/30/2021,105.8741,267.1171,80.1613,20165.58,15.83,204.008,1.14626,3.32109,9.7,-0.1729,0.34,1,125.8215125,201.3635314,119.9804907,201.1516,1536.3627,1256.4816,9466.8665
7/30/2021,107.4455,292.7866,85.3678,20287.8,18.24,184.657,0.93622,3.6385,9.7,-0.2276,0.4,1,125.8218073,200.7509599,119.593861,209.1505,1560.2053,1300.4487,9703.5895
7/31/2021,107.4455,292.7866,85.3678,20287.8,18.24,184.657,0.93622,3.6385,8.9,-0.2276,0.4,1,125.8218073,200.7509599,119.593861,209.1505,1560.2053,1300.4487,9703.5895
8/31/2021,107.2971,284.2769,86.4446,20582.94,16.48,188.678,0.77799,3.5485,8.6,-0.1116,0.11,0.93,125.8951755,202.0678857,119.5258155,212.8949,1580.4148,1337.1441,9994.5208
9/30/2021,104.2944,287.3068,83.8977,20070.25,23.14,200.43,0.80442,2.9762,7.9,0.0458,0.07,0.93,126.2000296,203.0779312,119.8053337,213.8923,1590.2884,1359.6502,10109.9311
10/29/2021,102.0479,285.4079,86.8281,21037.07,16.26,187.194,0.66688,2.64753,7.9,0.0248,0.08,0.93,126.6864614,203.3262406,119.8118831,215.9872,1604.4351,1370.8109,10171.0275
10/31/2021,102.0479,285.4079,86.8281,21037.07,16.26,187.194,0.66688,2.64753,8.1,0.0248,0.08,1,126.6864614,203.3262406,119.8118831,215.9872,1604.4351,1370.8109,10171.0275
11/30/2021,109.9833,332.8152,98.4973,20659.99,27.19,173.603,0.87025,2.70081,8.2,0.1903,0.06,1,126.3379982,200.9131244,118.7946346,219.2057,1626.6648,1402.1018,10652.463
12/31/2021,110.1488,282.913,92.1748,21222.84,17.22,184.557,0.85235,2.76066,8.2,0.1144,0.04,1,126.5902866,205.1778018,119.481483,222.3805,1643.6478,1416.2654,10709.7743
1/31/2022,119.8849,339.3245,105.2544,21098.29,24.83,191.478,0.53612,2.5923,6.5,0.0555,0.05,0.83,125.9742375,201.9323486,118.1034995,224.9513,1661.7846,1441.4861,10702.0001
2/28/2022,136.8009,358.3848,121.8091,21126.36,30.15,183.893,0.87835,3.19089,6.7,0.271,-0.02,0.97,124.997482,200.83285,116.6780245,226.5638,1675.6069,1478.5099,10611.509
3/31/2022,138.0117,320.9886,114.5291,21890.16,20.56,193.75,0.79287,2.5634,5.6,0.0325,-0.19,0.96,125.2956401,203.290759,117.7480528,231.0983,1708.3623,1549.6534,10753.635
4/29/2022,153.3293,377.7103,134.2399,20762,33.4,215.146,0.7196,2.92114,5.6,0.2012,0,0.96,124.3735349,199.6745905,116.2771258,233.2678,1731.4057,1589.8699,11260.1411
4/30/2022,153.3293,377.7103,134.2399,20762,33.4,215.146,0.7196,2.92114,4,0.2012,0,0.99,124.3735349,199.6745905,116.2771258,233.2678,1731.4057,1589.8699,11260.1411
5/31/2022,160.408,402.0917,129.3156,20729.34,26.19,196.77,0.54317,2.97771,2.4,0.0577,-0.1,0.73,124.1646268,198.9763232,117.101143,235.3811,1744.5322,1613.5148,11315.4266
6/30/2022,162.9506,568.8523,155.6435,18861.36,28.71,147.476,0.35937,2.67173,0.9,-0.0916,-0.23,0.21,124.2408696,187.8626706,115.3603958,236.9962,1755.859,1648.5927,11471.3301
7/29/2022,160.6605,465.2074,142.8841,19692.92,21.33,59.892,0.12032,2.72788,0.9,-0.1644,-0.1,0.21,124.6021608,195.2422042,116.38291,234.5809,1759.7806,1622.9277,11369.6663
7/31/2022,160.6605,465.2074,142.8841,19692.92,21.33,59.892,0.12032,2.72788,-0.6,-0.1644,-0.1,0.32,124.6021608,195.2422042,116.38291,234.5809,1759.7806,1622.9277,11369.6663
8/31/2022,157.9206,481.9952,139.676,19330.81,25.87,34.349,0.16377,1.64044,-1.6,-0.2186,-0.18,0.52,125.1741501,194.9197468,116.5618419,234.7973,1770.7397,1623.1054,11595.984
9/30/2022,170.7993,551.1976,158.436,18444.22,31.62,48.299,0.16857,1.92953,-2.1,-0.1954,-0.27,0.59,124.3748376,192.3737734,115.2193324,234.8435,1776.173,1653.9735,11856.7151
10/31/2022,178.3446,462.44,157.525,19426.14,25.88,7.283,0.06496,1.70923,-3.5,-0.0642,-0.3,0.19,124.1900486,197.8057716,115.8682029,229.7164,1772.3837,1628.6,11903.5962
11/30/2022,164.1186,465.6329,132.5739,20453.26,20.58,-64.319,0.06877,1.21422,-5.1,0.0994,-0.14,0.04,125.3300524,198.3278732,117.7832222,227.6786,1772.0475,1578.9695,11949.6564
12/30/2022,161.3367,468.0785,129.7856,19384.92,21.67,-44.287,0.03064,1.17316,-5.1,-0.0064,-0.29,0.04,125.5534311,197.5741053,117.9931117,228.0441,1779.4322,1575.2843,12024.0952
12/31/2022,161.3367,468.0785,129.7856,19384.92,21.67,-44.287,0.03064,1.17316,-6.6,-0.0064,-0.29,0.02,125.5534311,197.5741053,117.9931117,228.0441,1779.4322,1575.2843,12024.0952
1/31/2023,148.9053,420.6413,116.6635,20767.38,19.4,-105.605,-0.09086,1.10429,-6,0.1126,-0.17,0.41,126.5948466,201.8891139,119.4103506,224.2363,1782.5533,1551.1023,11983.1178
2/28/2023,144.3344,411.6753,123.3163,20221.19,20.7,-93.825,0.07032,1.85388,-6.6,0.2379,-0.09,0.36,126.9334027,202.6162498,118.7087411,224.4129,1794.8695,1553.7354,12142.7152
3/31/2023,165.2513,451.9087,137.785,20099.89,18.7,-115.46,0.20294,1.4193,-7.7,0.2713,-0.26,0.2,125.8510932,200.0021508,118.2336667,224.5637,1810.1613,1536.2754,12302.5596
4/28/2023,157.6097,447.1272,135.4386,20636.54,15.78,-140.877,-0.04653,1.19915,-7.7,0.2425,0.04,0.2,126.7266902,200.9923468,118.4603279,226.1442,1815.7197,1540.1851,12436.3919
4/30/2023,157.6097,447.1272,135.4386,20636.54,15.78,-140.877,-0.04653,1.19915,-8,0.2425,0.04,0.43,126.7266902,200.9923468,118.4603279,226.1442,1815.7197,1540.1851,12436.3919
5/31/2023,156.9796,464.6478,137.1582,19572.24,17.94,-155.599,-0.0396,1.41379,-8,0.5476,0,0.2,127.0525428,200.5154246,118.3561282,227.8358,1823.3328,1519.2195,12582.5559
6/30/2023,150.5409,391.9271,121.8458,20155.29,13.59,-145.085,0.20355,1.09863,-7.9,0.7819,-0.21,0.1,127.7659111,205.6876322,119.8289913,229.3864,1831.3293,1511.2137,12394.5828
7/31/2023,142.4949,367.743,111.6771,20626.64,13.63,-142.178,0.18588,0.75332,-7.6,0.45,0.06,0.73,128.4456435,208.2737488,120.9101032,230.5591,1838.2195,1488.5473,11948.0297
8/31/2023,147.6412,370.2912,116.9619,20292.62,13.57,-125.495,0.09091,0.69598,-7.7,0.371,-0.08,0.45,128.2557866,208.6405787,120.7942493,235.8796,1852.2339,1496.9148,12312.7379
9/29/2023,147.5384,394.9548,120.4382,19541.27,17.52,-75.716,0.04162,0.64725,-7.7,0.2498,-0.14,0.45,128.4406051,207.774805,120.78405,237.6494,1860.6631,1490.8169,11580.612
9/30/2023,147.5384,394.9548,120.4382,19541.27,17.52,-75.716,0.04162,0.64725,-7.7,0.2498,-0.14,0.64,128.4406051,207.774805,120.78405,237.6494,1860.6631,1490.8169,11580.612
10/31/2023,153.5535,431.6476,128.1321,18873.47,18.14,-38.225,0.21907,0.82483,-8,0.1111,-0.24,0.18,128.2810668,205.8287495,120.3357647,238.4419,1865.3909,1516.1577,11595.1766
11/30/2023,141.2588,371.3166,103.2572,20236.29,12.92,-90.745,0.09985,0.30975,-7.5,-0.1502,-0.1,0.44,129.2699646,210.9665613,122.797724,240.5195,1868.454,1535.2563,11602.7449
12/29/2023,131.7969,322.5641,98.4963,20958.44,12.45,-132.671,0.04805,-0.02307,-7.5,-0.0686,-0.16,0.44,130.1065522,215.0843258,123.3624957,242.0708,1881.8166,1509.3171,11678.3868
12/31/2023,131.7969,322.5641,98.4963,20958.44,12.45,-132.671,0.04805,-0.02307,-6.8,-0.0686,-0.16,0.76,130.1065522,215.0843258,123.3624957,242.0708,1881.8166,1509.3171,11678.3868
1/31/2024,124.6509,343.1283,95.3924,21021.88,14.35,-120.672,0.16759,-0.09852,-7,0.2384,-0.18,0.39,130.6929789,214.6144912,123.908619,242.725,1889.3948,1488.8757,11810.3972
2/29/2024,116.4417,314.3789,95.3604,21363.62,13.4,-100.875,-0.08604,0.42206,-6.5,0.1913,-0.11,0.94,131.483773,216.957792,123.7712943,245.4303,1892.4644,1477.9574,11825.2047
3/29/2024,117.7785,302.6346,89.2424,22167.03,13.01,-103.735,0.01761,0.48386,-6.5,0.2874,-0.18,0.94,131.4917745,218.5024287,124.4577017,248.8909,1903.307,1473.6476,12080.6307
3/31/2024,117.7785,302.6346,89.2424,22167.03,13.01,-103.735,0.01761,0.48386,-5.5,0.2874,-0.18,0.8,131.4917745,218.5024287,124.4577017,248.8909,1903.307,1473.6476,12080.6307
4/30/2024,115.4172,299.6812,86.4647,21714.54,15.65,-62.357,-0.13153,0.89052,-5.4,0.4063,0,0.86,131.8386126,218.7525459,124.7015672,252.0504,1915.8875,1519.9585,12247.7729
5/31/2024,116.9017,305.7569,83.8398,22269.12,12.92,-76.15,-0.32391,0.87849,-5,-0.0343,0.12,0.64,131.8981103,219.001349,125.0764917,254.9963,1925.7245,1536.2614,12751.659
6/28/2024,120.2679,310.6206,93.2404,21875.79,12.44,-80.185,-0.455,0.5353,-5,-0.2787,-0.07,0.64,131.7554277,219.3104316,124.4092955,258.0768,1934.3072,1557.2783,12805.0694
6/30/2024,120.2679,310.6206,93.2404,21875.79,12.44,-80.185,-0.455,0.5353,-4.5,-0.2787,-0.07,0.52,131.7554277,219.3104316,124.4092955,258.0768,1934.3072,1557.2783,12805.0694
7/31/2024,120.0034,313.6092,93.1424,23110.81,16.36,-98.552,-0.39411,0.47916,-4.7,-0.3013,-0.09,0.24,131.9775417,220.1682761,124.5281183,261.1152,1947.5734,1579.8162,12850.0845
8/30/2024,122.7558,301.6766,92.0991,23346.18,15,-92.654,-0.3693,0.37696,-4.7,-0.2806,-0.15,0.24,131.6541293,221.5977394,124.7769787,263.4924,1958.8631,1592.9301,13013.4345
8/31/2024,122.7558,301.6766,92.0991,23346.18,15,-92.654,-0.3693,0.37696,-4.6,-0.2806,-0.15,0.78,131.6541293,221.5977394,124.7769787,263.4924,1958.8631,1592.9301,13013.4345
9/30/2024,114.1137,299.7202,88.19,24000.37,16.73,-51.864,-0.23868,0.31217,-4.3,-0.1841,-0.29,0.45,132.5947802,223.2533059,125.4017826,265.0102,1958.511,1591.4134,12941.5928
10/31/2024,109.7792,282.5785,83.4365,24156.87,23.16,-7.984,-0.20292,0.47112,-3.7,0.1723,-0.22,0.38,133.2322242,224.6541996,125.8325903,265.997,1965.6042,1609.3239,13036.9927
11/29/2024,101.1277,264.765,77.3449,25648,13.51,-13.878,-0.22466,0.57845,-3.7,0.1239,-0.07,0.38,134.1233981,226.3388497,126.4767338,269.6338,1975.0009,1620.6942,13132.8363
11/30/2024,101.1277,264.765,77.3449,25648,13.51,-13.878,-0.22466,0.57845,-3,0.1239,-0.07,0.68,134.1233981,226.3388497,126.4767338,269.6338,1975.0009,1620.6942,13132.8363
12/31/2024,98.5117,287.3775,79.825,24727.94,17.35,45.391,-0.22157,0.47576,-3,0.1092,-0.21,0.9,134.3164945,225.8827376,126.3947359,272.6031,1984.7232,1655.5478,13263.4006
1/31/2025,101.6196,260.9558,77.9936,25533.1,16.43,49.243,-0.07675,0.29318,-2.7,0.1933,-0.17,0.9,134.1838811,227.9775537,126.5585094,274.0041,1990.1763,1664.2484,12535.3152
2/28/2025,107.7415,282.529,86.1682,25393.45,19.63,18.486,-0.36851,0.6173,-3,0.0506,-0.05,0.38,133.9308356,226.8077974,125.8680263,274.7065,1998.8662,1674.6593,12714.4889
3/31/2025,111.6327,345.094,93.1568,24917.5,22.28,26.663,-0.3514,0.40725,-3.5,0.1845,-0.21,0.38,133.8930967,223.3328445,125.3175621,276.5015,2005.083,1661.3293,12828.7577
